Time,Xa,Ya,Za
39.644,-0.1,1.05,-0.04
39.698,-0.11,1.06,-0.04
39.752,-0.1,1.06,-0.04
39.805,-0.12,1.06,-0.04
39.86,-0.07,1.07,-0.04
39.914,-0.09,1.06,-0.05
39.968,-0.09,1.06,-0.04
40.023,-0.09,1.05,-0.03
40.077,-0.1,1.07,-0.04
40.13,-0.12,1.06,-0.04
40.184,-0.11,1.05,-0.03
40.239,-0.1,1.04,-0.04
40.293,-0.11,1.06,-0.04
40.347,-0.09,1.05,-0.04
40.4,-0.11,1.05,-0.03
40.455,-0.1,1.06,-0.04
40.509,-0.12,1.06,-0.03
40.563,-0.09,1.05,-0.04
40.617,-0.1,1.05,-0.05
40.671,-0.11,1.05,-0.04
40.725,-0.11,1.04,-0.04
40.779,-0.11,1.05,-0.04
40.834,-0.1,1.07,-0.04
40.888,-0.09,1.04,-0.04
40.942,-0.11,1.05,-0.04
40.995,-0.11,1.05,-0.03
41.05,-0.12,1.04,-0.04
41.104,-0.08,1.05,-0.04
41.158,-0.11,1.05,-0.03
41.212,-0.1,1.06,-0.04
41.266,-0.11,1.06,-0.04
41.32,-0.09,1.07,-0.04
41.374,-0.12,1.06,-0.04
41.428,-0.09,1.06,-0.03
41.483,-0.12,1.05,-0.04
41.536,-0.1,1.05,-0.04
